id,question,model_answer,confidence,correct_answer,is_correct
49410,"Identify the correct case holding using the following information: and the restrictions and limitations that he believed should be placed on Myers’ ability to work. ECF No. 27-2 at PagelD #: 302 (A.R. 151). There is no other medial opinion in the record from a treating physician that speaks to whether any restrictions on Myers’ ability to work are warranted. Significantly, this evidence was submitted in response to the initial denial that only imposed restrictions and limitations from the last day worked through four weeks for mononucleosis; and from, .the last day worked through six weeks post-operative of a March 29, 2013 surgery — neither of which were due to Lyme disease. Dr. Joseph’s summary letter contradicts this limited finding of limitation and restriction, yet United’s second denial letter does not address it. See Conger, 474 F.3d at 268 (<HOLDING>); Houston, 246 Fed.Appx. at 301 (finding that",1,4,1,1
49412,"Identify the correct case holding using the following information: knew or should have known that Flores was a foreign national. As a foreign national of Mexico, the Vienna Convention applies to Flores. ¶ 17 Pursuant to the Supremacy Clause of the United States Constitution, federal statutes and treaties are the supreme law of the land. U.S. Const. Art. VI, cl. 2. Acts of Congress are on full parity with treaties. Breard v. Greene, 523 U.S. 371, 375, 118 S.Ct. 1352, 1355, 140 L.Ed.2d 529 (1998). However, rights under a treaty and rights under a federal statute are not the equivalent of constitutional rights. Id.; see also, Murphy v. Netherland, 116 F.3d 97, 100 (C.A.4),cert. denied, 521 U.S. 1144, 118 S.Ct. 26, 138 L.Ed.2d 1050 (1997); Waldron v. I.N.S., 17 F.3d 511, 518 (C.A.2, 1993), cert. denied, 513 U.S. 1014, 115 S.Ct. 572, 130 L.Ed.2d 489 (1994)(<HOLDING>). ¶ 18 In order to gain relief from a violation",3,5,3,1
49425,"Identify the correct case holding using the following information: the injury and the disability. The injury by itself does not fulfill the statutory requirement; rather, the resultant loss and disability are the key. As the Appellate Division stated in this case, a plaintiff must show that “the injury had a serious impact on the plaintiff and her life.” 250 N.J.Super. at 470, 595 A.2d 522. That requirement seems to comport with the New York cases. See, e.g., Dwyer v. Tracey, supra, 480 N.Y.S.2d at 783 (requiring plaintiff to establish “ ‘permanent loss’ ” or “ ‘permanent consequential limitation of use of a body organ or member’ ” by “competent medical proof”). The same case holds that “subjective complaints unsupported by credible medical evidence do not suffice.” Ibid.; accord Scheer v. Koubek, 70 N.Y.2d 678, 518 N.Y.S.2d 788, 512 N.E.2d 309 (1987) (<HOLDING>). Compare Waldman v. Dong Kook Chang, 175",1,5,1,1
49439,"Identify the correct case holding using the following information: explanation for the delay and state when a decision on the claim may be expected. Moreover, in Hollock v. Erie Insurance Exchange, 842 A.2d 409, 415 (Pa.Super.2004) (en banc), this Court opined that “the broad language of Section' 8371 was designed to remedy all instances of bad faith conduct 'by an insurer’s, whether occurring before, during or after litigation. Therefore, we acknowledge ... that [a]n action for bad faith may also extend to the insurer’s investigative practices[.]” (quoting O’Donnell v. Allstate Ins. Co., 734 A.2d 901, 906 (Pa.Super.1999)). Implicit in Hollock’s holdings is the requirement that the insurer properly investigate claims prior to refusing to pay the proceeds of the policy to its insured. See Condio v. Erie Insurance Exchange, 899 A.2d 1136 (Pa.Super.2006) (<HOLDING>). Bombar v. W. Am. Ins. Co., 932 A.2d 78, 92-93",0,5,0,1
49451,"Identify the correct case holding using the following information: of months from filing to trial for civil cases.” AL & PO Corp. v. Am. Healthcare Capital, Inc., No. 14 C 1905, 2015 WL 738694, at *5 (N.D. Ill. Feb. 19, 2015) (quotation marks omitted). The defendant notes that the time to disposition, in shorter'in this district than in Minnesota, while the time to trial is quick er in Minnesota- than in Illinois. Where the two statistical measures point in different directions, some courts have held that they cancel one another out. See, e.g., Sec. & Exch. Comm’n v. RPM Int’l, Inc., 223 F.Supp.3d 110, 117-18 (D.D.C. 2016) (“Because these statistics essentially cancel one another out, this factor is neutral.”). Other courts, however, have held that the time to disposition is the more important metric. See, e.g., AL & PO Corp., 2015 WL 738694, at *5 (<HOLDING>); Fernandes v. Deutsche Bank Nat’l Trust Co.,",1,5,1,1
49501,"Identify the correct case holding using the following information: to act extends beyond thirty days. Landmark American Ins. Co. v. Pulse Ambulance Serv. Inc., 813 S.W.2d 497 (Tex.1991); Check v. Mitchell, 758 S.W.2d 755, 756 (Tex.1988); Ramirez v. Williams Bros. Const Co., 870 S.W.2d 551, 552 (Tex.App.-Houston [1st Dist.] 1993, no writ). We acknowledge that a trial court cannot issue an order of sanctions after its plenary power expires. Scott & White Memorial Hosp. v. Schexnider, 940 S.W.2d 594, 596 n. 2 (Tex.1996). However, where a party timely files a motion for sanctions which assails the trial court’s judgment and results in a modification of the judgment, the jurisdictional extension within Rule 329b(g) applies. See Lane Bank Equip. Co. v. Smith Southern Equipment, Inc., 981 S.W.2d 302, 303 (Tex.App.-Houston [1st Dist.] 1998, pet. granted) (<HOLDING>); Kirschberg v. Lowe, 974 S.W.2d 844, 847-48",3,4,3,1
49522,"Identify the correct case holding using the following information: addressed the applicability of the Boren Amendment in that opinion: With the repeal of the Boren Amendment nothing remains that remotely resembles a federal right to reasonable and adequate rates. There is no federal statutory rate language to parse. There is only a state standard. It follows that there can be no prospective relief under § 1396(a)(13) and that the court must dismiss Heritage’s reimbursement claim for lack of federal jurisdiction. 26 F.Supp.2d at 880. If the Ninth Circuit has held to the contrary, HCMF should take that up in an appeal, not in a motion to amend. HCMF’s motion to amend does not assert any new legal theory and, therefore, is futile. Thus, HCMF’s motion to amend is denied. See Shafer v. Preston Mem’l Hosp. Corp., 107 F.3d 274, 282 (4th Cir. 1997) (<HOLDING>); New Beckley Mining Corp. v. Int’l Union,",2,5,3,0
49543,"Identify the correct case holding using the following information: addressed herein provide adequate support for Plaintiffs’ claims. ’ 61 . See JIC Ad.Op. 00-763 at 2. 62 . Id. 63 . See ASB Ad.Op. at 2. 64 . Id. 65 . Alabama Canons of Judicial Ethics, Canon 2A (Commentary). 66 . See Frederic William Maitland, Survey of the Century, In III The Collected Papers of Frederic William Maitland 439 (Cambridge: The University Press, 1911). 67 . This Order and ruling, granting the preliminary injunction, is a very narrowly tailored determination which applies to the candidates for judicial office in the State of Alabama’s November 7, 2000, general election. 68 . Pursuant to England v. Louisiana State Bd. Of Medical Examiners, 375 U.S. 411, 84 S.Ct. 461, 11 L.Ed.2d 440 (1964) and Fields v. Sarasota Manatee Airport Auth., 953 F.2d 1299, 1304 (11th Cir.1992) (<HOLDING>) and Government and Civic Employees Organizing",3,5,3,1
49557,"Identify the correct case holding using the following information: order, or other order....” Thus, I find no authority which would permit an award of damages to the plaintiff, or require that a jury trial be held, under Title III of the ADA. As stated in Dorsey v. City of Detroit, 157 F.Supp.2d 729, 733 (E.D.Mich.2001): Title III of the ADA does not provide for monetary damages or, concomitantly, a jury trial, when the action is brought by a “person who is being subjected to discrimination.” 42 U.S.C. § 12188(a)(2). [FN4] See also Gonzales v. National Bd. of Med. Examiners, 225 F.3d 620, 635 (6th Cir.2000) (Gilman, J„ dissenting) (stating that it “appears doubtful” that Title III plaintiffs are entitled to jury trial as Title III permits only injunctive relief) (citing cases); Smith v. Wal-Mart Stores, Inc., 167 F.3d 286, 293 (6th Cir.1999) (<HOLDING>); see also Fischer v. SJB P.D. Inc., 214 F.3d",4,5,4,1
49591,"Identify the correct case holding using the following information: supplying supporting arguments or facts.’ ” BellSouth Telecomms., Inc. v. W.R. Grace & Co., 77 F.3d 603, 615 (2d Cir.1996) (quoting Research Automation Corp., 585 F.2d at 33). III. Discussion A. Employment Discrimination 1. Legal Standard Claims for employment discrimination based on race, age, and disability brought pursuant to § 1983 or pursuant to Title VII, the ADA, or the ADEA are analyzed under the three-step, burden-shifting framework established by the Supreme Court in McDonnell Douglas Corp. v. Green, 411 U.S. 792, 802-05, 93 S.Ct. 1817, 36 L.Ed.2d 668 (1973). See McBride v. BIC Consumer Prods. Mfg. Co., 583 F.3d 92, 96 (2d Cir.2009) (applying McDonnell Douglas to claim brought under the ADA); Kearney v. Cnty. of Rockland ex rel. Vanderhoef, 185 Fed.Appx. 68, 70 (2d Cir.2006) (<HOLDING>); D’Cunha v. Genovese/Eckerd Corp., 479 F.3d",2,4,2,1
49625,"Identify the correct case holding using the following information: the case being reviewed: 1. ""the agency was charged by the legislature with the duty of administering the statute""; 2. the agency's interpretation is one of longstanding; 3. ""the agency employed its expertise or specialized knowledge in forming the interpretation""; and 4. the agency's interpretation will provide uniformity and consistency in applying the statute. Harnischfeger, 196 Wis. 2d at 660. Only due weight deference may be required, however, if all four of the above standards are not met. Id. at 660 n.4. A reviewing court under due weight deference ""need not defer to an agency's interpretation which while reasonable, is not the interpretation which the court considers best and most reasonable."" Id.; see also Margoles v. LIRC, 221 Wis. 2d 260, 265 n.3, 585 N.W.2d (Ct. App. 1998) (<HOLDING>). ¶ 10. Cudahy argues that LIRC's decision in",0,5,0,1
